Hero,Degree,Betweenness,Closeness,PageRank,Community,Role
DRAX/ARTHUR DOUGLAS,0.04715953307392996,0.0013292302889637072,0.48864630424593225,0.0007034023846947228,8,Other
"HARDY, MORGAN MACNEI",0.001245136186770428,1.1734377310171463e-06,0.38446566542397187,4.276598571732536e-05,0,Other
SPIDER-MAN CLONE/BEN,0.05525291828793775,0.011029806255512737,0.4747752417340837,0.0011499275941884333,21,Other
KAINE,0.02038910505836576,0.0009826657257974375,0.4038845962460057,0.00041607379793153214,21,Other
GREGOR,0.003579766536964981,3.026044049842617e-05,0.3729743390551993,8.869379552436544e-05,21,Other
"RAVEN, LT. JACOB",0.012918287937743191,0.00036360291255573387,0.3792621647878169,0.00029568221032501784,21,Other
"TREVANE, DET. CONNOR",0.009805447470817122,5.512197737248746e-06,0.3767573079381745,0.00019598792575125417,21,Other
GRIM HUNTER/KRAVINOF,0.0037354085603112843,5.6572480349688644e-06,0.36971531902179067,0.00010290679624827762,21,Other
"ELLIS, KEN",0.01992217898832685,0.00015773225459252057,0.3898377221316471,0.00042720100603107683,21,Other
"BYRNES, GAYLE WATSON",0.00575875486381323,4.264337522822938e-06,0.39462942730176426,0.0001227068782980557,21,Other
TOMBSTONE/LONNIE THO,0.02256809338521401,0.0005403978095176639,0.41848761564259934,0.0004720930163584045,21,Other
SPIDERCIDE,0.012295719844357978,9.116570332652011e-05,0.43245231000511464,0.00021909060053622393,21,Other
JACKAL/MILES WARREN,0.013385214007782103,0.00025749852525249443,0.39629391068202235,0.0002625822263611273,21,Other
JACK,0.002490272373540856,1.6129297809197117e-07,0.3682662071598112,6.670940334362671e-05,21,Other
"CAPUTO, DR. JULIA",0.00575875486381323,6.958616606637181e-07,0.37115431788169884,0.00012254892147739536,21,Other
GUARDIAN IV,0.0018677042801556422,0.0,0.3681176784982464,5.598120488332781e-05,21,Other
GREEN GOBLIN IV/PHIL,0.011984435797665371,4.164012553214582e-05,0.392906366645075,0.00024651814606277194,21,Other
"STACY, GWEN (CLONE)",0.008560311284046693,3.7118139443295716e-05,0.38333535897375437,0.00016040008810963742,21,Other
"BUCKNER, GRANT",0.0031128404669260703,3.064501300190469e-09,0.36980091613217364,7.652191935360561e-05,21,Other
STUNNER/ANGELINA BRA,0.010272373540856031,7.42536102599658e-05,0.40552525725265404,0.00020442767879627518,21,Other
"TRAINER, DR. SEWARD",0.012607003891050584,5.310849628592604e-05,0.3913180883209141,0.0002504041195174519,21,Other
"TRAVELLER, DR. JUDAS",0.007159533073929962,1.2162648874375773e-06,0.3718239206201225,0.00014598405950529757,21,Other
"TOWER, BLAKE",0.0221011673151751,0.0009340647010193077,0.4511404058759754,0.0004102402494648032,21,Other
"LOCKER, MR.",0.0034241245136186773,7.37823813004771e-08,0.37091729625634623,8.063295290425574e-05,21,Other
HINDSIGHT LAD/CARLTO,0.013385214007782103,0.00012279275255983648,0.407907197089674,0.0002365016234672357,5,Other
SPEEDBALL II/DARRION,0.01634241245136187,0.00022834324037701795,0.4081156453539166,0.00029956452775193476,5,Other
GEE/ALEX POWER,0.04077821011673152,0.0016510261422253405,0.46919662392711786,0.0006452480325020286,5,Other
TURBO II (A)/MICHIKO,0.03797665369649806,0.0011152405967733254,0.46689932972928705,0.0006112900828823359,5,Other
BLACK CAT/FELICIA HA,0.04684824902723736,0.0016888551454974912,0.48608113420690535,0.0007891835702890797,21,Other
D'SPAYRE,0.01463035019455253,0.0009352385664446282,0.4372767386226517,0.00028646070434240107,4,Other
"PROUST, PAUL",0.0026459143968871595,4.8223952851601675e-06,0.36896803118592997,8.865734207519715e-05,21,Other
MACHETE/FERDINAND LO,0.0056031128404669265,1.918075133006463e-05,0.39326913874280217,0.00010994510632832043,0,Other
ZARAN/MAXIMILLIAN ZA,0.010583657587548638,0.000350444033854533,0.4176941963922309,0.00020606411193099922,4,Other
SILVER SABLE,0.0311284046692607,0.0011413631446337493,0.459445593845503,0.0005340324688390771,21,Other
TRICKSHOT,0.002490272373540856,8.146698754538811e-07,0.3626021809316438,6.793481561928643e-05,0,Other
SWORDSMAN/JACQUES DU,0.02428015564202335,0.0002287671358650124,0.47054429430074857,0.00036477537279740353,0,Other
SANDMAN/WILLIAM BAKE,0.058677042801556424,0.0017914363497032355,0.4892449979336522,0.000926491734683133,21,Other
"PEREGRINE, LE/FRANCK",0.02132295719844358,5.717178409898161e-05,0.47329805378291456,0.0003131311028324983,0,Other
RED SKULL II/ALBERT ,0.004357976653696498,1.9829929868133423e-06,0.40979093246203346,8.786230930748186e-05,0,Other
GUDRUN [ASGARDIAN],0.005447470817120623,1.2341751058910945e-06,0.3789697151678963,9.748448999601423e-05,6,Other
VOLSTAGG,0.054474708171206226,0.0013349974043888847,0.47915482435994927,0.0008256671291034448,6,Other
HOGUN [ASGARDIAN],0.061167315175097284,0.0014252118313239643,0.48652531434781937,0.0009153504394771791,6,Other
FANDRAL [ASGARDIAN],0.061167315175097284,0.0014292219914087798,0.48659942330659284,0.0009157985252231729,6,Other
VIZIER,0.029416342412451363,0.00041200960497477917,0.45793079329239994,0.0004479317295424576,6,Other
ODIN [ASGARDIAN],0.06583657587548639,0.0026244729760471343,0.48797452287600734,0.0010205051246815118,6,Other
DOMINO III/BEATRICE/,0.05182879377431907,0.0036910818064619204,0.4525784818315197,0.000928073278197982,4,Other
HYDROMAN/MORRIE BENC,0.03330739299610895,0.000487908352525537,0.4598755076668512,0.0005235318321768529,21,Other
STILT-MAN/WILBUR DAY,0.020233463035019456,0.0005688143961265926,0.4481657146475564,0.0003521917910224665,0,Other
BLOCKADE/DEXTER PARI,0.004513618677042802,3.387827220285237e-05,0.36317931036923395,0.0001175719750496496,4,Other
"MERRYWEATHER, IRENE",0.023190661478599224,0.0018395661949883052,0.44010817855035916,0.0005357541452119647,4,Other
BLAQUESMITH,0.025369649805447474,0.0015874812741473816,0.444270247410859,0.0005002922674547591,4,Other
"WORTHINGTON, KATHRYN",0.004824902723735409,1.383145517574144e-06,0.37415380815270344,9.556952894920209e-05,4,Other
"WORTHINGTON, WARREN ",0.004357976653696498,4.398599149462419e-06,0.37345396469578934,9.290509364693779e-05,4,Other
VULTURE/ADRIAN TOOME,0.03003891050583658,0.00042694061211937667,0.4691621697764403,0.000482835714095327,21,Other
VULTURE II/BLACKIE D,0.002334630350194553,9.730654985438846e-09,0.3674824817678341,6.0126913847572633e-05,21,Other
"OSBORN, HARRY",0.03782101167315175,0.0005616160646914182,0.4661498926029158,0.000647234884123975,21,Other
"STACY, CAPT. GEORGE",0.009494163424124515,1.3970181935179004e-05,0.40707552902297317,0.00017798896662149963,21,Other
"STACY, GWEN",0.013696498054474709,3.575682252768178e-05,0.41733950147074034,0.0002544671988865555,21,Other
GREEN GOBLIN/NORMAN ,0.04077821011673152,0.0013436002892957175,0.47333311809272216,0.0007394256271471052,21,Other
SILVERMANE/SILVIO MA,0.02350194552529183,0.0003079477449185865,0.4469742848758615,0.00040470798978595976,21,Other
GREEN GOBLIN III/BAR,0.0028015564202334632,1.4396861587718056e-07,0.3722355178289189,6.89586743648658e-05,21,Other
"PULASKI, JOSEPHINE J",0.0014007782101167316,0.0,0.3782293646705875,4.632625802856257e-05,21,Other
"SHIFFMAN, MAXIE",0.0032684824902723736,2.0100416509397643e-06,0.39091106387760427,8.143254042800225e-05,21,Other
"OSBORN, LIZ ALLAN",0.049961089494163426,0.0016883021548577556,0.46950693915458286,0.0008791845769262344,21,Other
"MCKEEVER, TINY",0.007470817120622569,2.2407723923132137e-05,0.43841696479898196,0.00014438786750290035,21,Other
"IONELLO, JASON",0.00840466926070039,2.765529348440034e-05,0.4401688203937695,0.00016188828913023416,21,Other
GLADIATOR II,0.03455252918287938,0.0006775151471744005,0.4711689106206168,0.0005110407917956473,3,Other
"RICHARDS, FRANKLIN B",0.09883268482490273,0.003830737500989946,0.5134241745431986,0.0015189809236622776,3,Other
ARISHEM [CELESTIAL],0.0266147859922179,0.00030272721002408735,0.46047210292004065,0.00039639626190986004,6,Other
ZIRAN,0.023657587548638136,0.00024366884541188037,0.46611588443974344,0.0003501900219218574,6,Other
GAMMENON [CELESTIAL],0.021478599221789886,0.00023740305121126433,0.44870078151664894,0.0003188192874978078,6,Other
ONE ABOVE ALL [CELES,0.01898832684824903,7.526607373691377e-05,0.4630082200170711,0.00027906719118367445,6,Other
WONG,0.06910505836575875,0.005072552456827606,0.49366793602345577,0.001266682171240569,8,Other
CLEA,0.03828793774319066,0.002204980357326359,0.4739300072706449,0.0007416225532832921,8,Other
UMAR,0.013073929961089494,0.00034702331951909896,0.40855930605036217,0.0002598734851030654,8,Other
"ALRAUNE, MARLENE",0.0132295719844358,0.00029774791481479196,0.429978493035572,0.00029511020290135204,21,Other
JESTER/JONATHAN POWE,0.004046692607003891,4.742019249429175e-06,0.3783413529943485,9.803248525551674e-05,21,Other
DAREDEVIL/MATT MURDO,0.1505058365758755,0.02701737960301906,0.5325096206047312,0.0028209942779209114,0,Other
NEDDA,0.002178988326848249,4.5582638915437626e-06,0.3506998807781076,7.82145740422501e-05,21,Other
"LANDERS, GENA",0.005136186770428016,7.433798843157288e-05,0.3947513393892842,0.00014116868668580086,21,Other
"CRAWLEY, BETRAND",0.006381322957198444,0.00010378235602620474,0.421469122502511,0.0001523773058726022,21,Other
"MANOLIS, LT. NICK",0.005914396887159534,7.362083492514474e-06,0.3829447631272815,0.00012554360552612313,21,Other
FRENCHIE/JEAN-PAUL D,0.01914396887159533,0.0005764158020569626,0.45425171901994765,0.0004130808220782758,21,Other
"BUSHMAN, RAOUL",0.0038910505836575876,3.570150456776362e-05,0.3713916426213779,0.00015119391163126835,21,Other
"LANDERS, RICKY",0.002178988326848249,0.0,0.3345928477620091,8.563433052583493e-05,21,Other
SAMUELS,0.0020233463035019454,1.1559795490148873e-06,0.3432205440781931,7.396068156028685e-05,21,Other
"LANDERS, RAY",0.002178988326848249,0.0,0.3345928477620091,8.563433052583493e-05,21,Other
"MASTERS, ALICIA REIS",0.06817120622568094,0.002469250855672182,0.49770588361888013,0.0011336569859256818,3,Other
FEAR EATER/KKALLAKKU,0.0028015564202334632,1.624146812271939e-06,0.35304472719321234,7.76654379303308e-05,8,Other
LURKING UNKNOWN,0.0026459143968871595,8.188304859249263e-06,0.3698223216031236,6.680586339120159e-05,8,Other
"WOLFE, SARA",0.015252918287937744,0.000335060558880435,0.42902568009774134,0.00030641537878135723,8,Other
DWELLER IN DARKNESS,0.005136186770428016,8.931313128211146e-05,0.40081872195831647,0.00011720752425003605,8,Other
SCARECROW II,0.0026459143968871595,1.2508170710662558e-05,0.37631348969345996,6.992797312107571e-05,8,Other
NOX,0.002490272373540856,9.997325576889918e-07,0.35275234253619503,7.211386416576554e-05,8,Other
RINTRAH,0.022723735408560312,0.0007618637588550912,0.46347844962028034,0.00040119897949565344,8,Other
PHOBOS,0.0018677042801556422,0.0,0.35152959713978343,5.847166692147141e-05,8,Other
DEIMOS,0.0018677042801556422,0.0,0.35152959713978343,5.847166692147141e-05,8,Other
"CHANG, IMEI",0.011361867704280156,0.00020841406481602985,0.4239863579544471,0.00024065746237607926,8,Other
TOPAZ,0.009805447470817122,0.00013809979777835112,0.4106073539855761,0.0002453083281762637,8,Other
DR. DRUID/ANTHONY LU,0.07486381322957199,0.0016896534746412306,0.5048637240628656,0.0011040440719786977,8,Other
BARON BLOOD II/VICTO,0.005914396887159534,1.1913847837501393e-05,0.38922025147825545,0.00012612845236700592,8,Other
"BLESSING, MORGANA",0.009338521400778212,4.119589641200313e-05,0.4012466512601623,0.0001938512125907483,8,Other
PIP/PRINCE GOFERN,0.0356420233463035,0.00044278160168868846,0.48103075049055594,0.0005277619007818915,8,Other
GAMORA,0.0356420233463035,0.0003796788762367931,0.4806326960065872,0.0005144366352833154,8,Other
FRANKENSURFER/BORGO,0.0007782101167315176,7.510445988479163e-07,0.35538160129133184,3.843231082349532e-05,0,Other
"VON FRANKENSTEIN, BA",0.0014007782101167316,1.3212258724968248e-06,0.3724090946616673,4.889073125982442e-05,0,Other
DRACULA/VLAD TEPES,0.023346303501945526,0.0017302923328182736,0.4726328175777159,0.0005070637715794827,0,Other
DR. DOOM/VICTOR VON ,0.10085603112840467,0.008303685206268471,0.5127237322859773,0.0017922203325351452,8,Other
CERBERUS,0.006381322957198444,4.0281578189422936e-06,0.41709429612322524,0.00011671348311728596,3,Other
HELA [ASGARDIAN],0.045447470817120625,0.0009713642481540986,0.48208333418966,0.0006797799193173855,6,Other
FIRELORD/PYREUS KRIL,0.032062256809338524,0.00037129503524029853,0.47435224797799125,0.0004807645489202012,8,Other
AGAMOTTO,0.0062256809338521405,7.257662687027943e-05,0.3938509695484875,0.000148138134751883,8,Other
SILVER DAGGER/ISAIAH,0.004980544747081712,4.011957281835344e-05,0.38979015484202084,0.00011199271060565615,8,Other
"CAESAR, JULIUS",0.0010894941634241246,0.0,0.35394440352421275,4.443789363700234e-05,8,Other
ZOTA,0.001245136186770428,8.415559838384733e-09,0.3539640126324412,4.770095318933954e-05,8,Other
THANOS,0.05821011673151751,0.00422411237298271,0.49758959719747387,0.0009124732281683348,8,Other
CLEOPATRA,0.001245136186770428,8.415559838384733e-09,0.3539640126324412,4.770095318933954e-05,8,Other
MEPHISTA,0.002334630350194553,9.365296902614959e-08,0.3526160620351876,6.561550269675021e-05,8,Other
MEPHISTO,0.06147859922178989,0.004029537901203717,0.49362979433018345,0.0010292493574218656,6,Other
SATANNISH,0.009494163424124515,0.00010123024791387247,0.408873059517187,0.0001871464868180668,8,Other
"SLOAN, DR.",0.008560311284046693,8.298927780571583e-06,0.38388814684946004,0.00015709467252088196,21,Other
HOBGOBLIN III/LEFTY ,0.0015564202334630351,7.417511691133532e-09,0.36701806227111466,4.7541692414055763e-05,21,Other
HOBGOBLIN II/RODERIC,0.02085603112840467,0.00017046798503095824,0.4363807409340594,0.00035607341631782314,21,Other
FROG-MAN II/EUGENE P,0.005291828793774319,5.2935280768358054e-05,0.4115065327847201,0.00011583700152816923,21,Other
"LUBENSKI, NATE",0.02303501945525292,0.0002663696455632139,0.4545102388856487,0.0003870979575533783,21,Other
FOREIGNER/RAFAEL BAS,0.019766536964980545,0.00038516069546432063,0.4538644901623616,0.0003389965839398332,21,Other
"BANNON, LANCE",0.02132295719844358,9.313465546681068e-05,0.43685814892414115,0.0003538229431359885,21,Other
"MUGGINS, MAMIE",0.016653696498054475,3.91638713527821e-05,0.416035060755067,0.00027532959673836434,21,Other
THINKER,0.03346303501945525,0.0012474110289086193,0.4744579257400538,0.0005200738547505269,0,Other
"HOCHBERG, ROGER",0.007937743190661479,1.359104894588882e-05,0.407672947167915,0.0001514351751437759,21,Other
LIZARD/DR. CURTIS CO,0.025058365758754867,0.0009230577059278413,0.4554173802848075,0.00046010593351917194,21,Other
"KINGSLEY, DANIEL",0.007626459143968872,3.8244895182503515e-06,0.4028659075613572,0.00013778179000382526,21,Other
"JAMESON, MARLA MADIS",0.039066147859922185,0.0013409457246162638,0.46775389325833255,0.0007008036103206025,21,Other
"COUNT NEFARIA, LUCHI",0.021789883268482493,0.00015359402496494063,0.44467221798549306,0.00035216491294591697,0,Other
PLANTMAN/SAM SMITHER,0.026303501945525293,0.0006190903406969995,0.4724231313232449,0.00040786272665344466,0,Other
SCARECROW/EBENEZER L,0.01509727626459144,6.635723434944563e-05,0.44996481639661695,0.00025489611847685675,0,Other
ZELDA,0.00575875486381323,4.782995984001526e-06,0.4037314646455333,0.00010880206250657215,4,Other
EEL/LEOPOLD STRYKE,0.013852140077821012,2.6976459029153518e-05,0.4536389113899151,0.00022057944848410905,0,Other
"CANTOR, VERA",0.019455252918287938,0.0002166116775850542,0.45402575525977573,0.000315649574973426,4,Other
PORCUPINE/ALEX GENTR,0.021789883268482493,3.4899473147136473e-05,0.4656063568004346,0.00032570967786595237,0,Other
UNICORN/MYLOS MASARY,0.013073929961089494,3.4009905606600336e-05,0.4501550361456749,0.00020848253309556928,0,Other
"HENDERSHOOT, COLONEL",0.003579766536964981,1.714276465555152e-07,0.38075389916660096,7.154770202497858e-05,4,Other
"FREDERICKS, GENERAL",0.007315175097276265,5.944630129184997e-06,0.40994869605489664,0.00012694965271596643,4,Other
PENANCE/MONET ST. CR,0.025369649805447474,0.0006274148758332967,0.41071293571712286,0.0004527321769821023,4,Other
SUPREME ONE,0.0015564202334630351,5.933055284900362e-08,0.36820253734529534,4.7075359012378364e-05,4,Other
LUCIFER,0.004046692607003891,4.03748044582995e-06,0.40251057947556,8.464219244437273e-05,0,Other
UNUS THE UNTOUCHABLE,0.01556420233463035,9.284192487541123e-05,0.4479771720667202,0.00024843397773770476,4,Other
DOMINUS,0.001245136186770428,0.0,0.3668073503281412,4.2474105930339404e-05,4,Other
MIMIC/CALVIN RANKIN,0.01727626459143969,7.348466327579888e-05,0.4375162930915266,0.0002761323956862982,4,Other
KUKULCAN/VIRAKO/QUET,0.006381322957198444,1.6726359625369376e-05,0.3816865062438356,0.00011721085846827083,6,Other
TOLOC,0.0017120622568093386,0.0,0.36733458448890727,5.01829498621557e-05,4,Other
RAMON,0.0017120622568093386,0.0,0.36733458448890727,5.01829498621557e-05,4,Other
EL TIGRE,0.002334630350194553,9.483281146034847e-07,0.3796904039945067,5.934403047704844e-05,4,Other
PUPPET MASTER/PHILLI,0.0351750972762646,0.0007163686294630593,0.48222887976568524,0.0005416870884904786,8,Other
LOCUST,0.0020233463035019454,3.0143111565687087e-09,0.3766462552623689,5.24091575376939e-05,4,Other
BANSHEE/SEAN CASSIDY,0.07813229571984437,0.00604781704235194,0.49469999442629226,0.001225173809097528,4,Other
OGRE,0.012607003891050584,6.215602659605554e-05,0.4085070606148059,0.00020571747062781364,0,Other
SUPER-ADAPTOID/ALESS,0.01680933852140078,3.586503822238337e-05,0.43700755321583884,0.0002598560262971222,0,Other
LIVING MUMMY,0.018365758754863813,6.828643493551781e-06,0.47134270955481844,0.0002685727142123376,0,Other
HUMAN TORCH ANDROID/,0.0533852140077821,0.0016956021519779051,0.48786273885274617,0.0008832651122809539,2,Other
BUCKY/BUCKY BARNES,0.019610894941634243,0.00036972271041159783,0.4234805082531692,0.00041808290154781325,2,Other
"DEAN, BETTY",0.0015564202334630351,0.0,0.3743949855268423,5.115643014835702e-05,2,Other
U-MAN/MERRANO,0.01151750972762646,4.784312265937171e-05,0.423958223491411,0.00020181125897430054,2,Other
"CHURCHILL, SIR WINST",0.004824902723735409,8.138443294922174e-06,0.3782517570312926,0.00011121950369137525,3,Other
TORO/TOM RAYMOND,0.018054474708171207,0.00026353695824583493,0.4397749468623048,0.00035657324653880473,2,Other
